Starting Experiment with Threshold 0.001
Stopping till first time coarse-grained measure falls below threshold
Note also recording number of comparisons (ie offset where match is found)
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000516,0,2.563116749967961E-4,1,7803,28727,1
0000000517,0, n/a,1408,28727,2
0000000518,0,0.0,131265,13,213207,4
0000000519,0,0.0,131265,211,213207,4
0000000520,0,0.0,131265,51,213207,4
0000000521,0,0.0,163968,17,1045581,7
0000000522,0,0.0,127050,17,372896,4
0000000523,0,0.0,8212,17,356626,2
0000000524,0,0.0,360925,17,1045574,8
0000000525,0,0.0,176217,17,1045061,5
0000000526,0,0.0,45100,17,213198,2
0000000527,0, n/a,17,28679,3
0000000528,0,0.0,176217,17,1045061,4
